"Plot Title: P12_4"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10469238, SEN S/N: 10469238)","Coupler Detached (LGR S/N: 10469238)","Coupler Attached (LGR S/N: 10469238)","Host Connected (LGR S/N: 10469238)","Stopped (LGR S/N: 10469238)","End Of File (LGR S/N: 10469238)"
533,10/12/19 07:15:00 AM,19.187,,,,,
534,10/12/19 07:20:00 AM,19.092,,,,,
535,10/12/19 07:25:00 AM,18.996,,,,,
536,10/12/19 07:30:00 AM,18.901,,,,,
537,10/12/19 07:35:00 AM,18.806,,,,,
538,10/12/19 07:40:00 AM,18.806,,,,,
539,10/12/19 07:45:00 AM,18.616,,,,,
540,10/12/19 07:50:00 AM,18.616,,,,,
541,10/12/19 07:55:00 AM,18.521,,,,,
542,10/12/19 08:00:00 AM,18.521,,,,,
543,10/12/19 08:05:00 AM,18.426,,,,,
544,10/12/19 08:10:00 AM,18.331,,,,,
545,10/12/19 08:15:00 AM,18.331,,,,,
546,10/12/19 08:20:00 AM,18.236,,,,,
547,10/12/19 08:25:00 AM,18.236,,,,,
548,10/12/19 08:30:00 AM,18.140,,,,,
549,10/12/19 08:35:00 AM,18.140,,,,,
550,10/12/19 08:40:00 AM,18.140,,,,,
551,10/12/19 08:45:00 AM,18.045,,,,,
552,10/12/19 08:50:00 AM,18.045,,,,,
553,10/12/19 08:55:00 AM,18.045,,,,,
554,10/12/19 09:00:00 AM,18.045,,,,,
555,10/12/19 09:05:00 AM,17.950,,,,,
556,10/12/19 09:10:00 AM,17.950,,,,,
557,10/12/19 09:15:00 AM,17.950,,,,,
558,10/12/19 09:20:00 AM,17.950,,,,,
559,10/12/19 09:25:00 AM,18.045,,,,,
560,10/12/19 09:30:00 AM,18.045,,,,,
561,10/12/19 09:35:00 AM,18.045,,,,,
562,10/12/19 09:40:00 AM,18.045,,,,,
563,10/12/19 09:45:00 AM,18.045,,,,,
564,10/12/19 09:50:00 AM,18.045,,,,,
565,10/12/19 09:55:00 AM,18.045,,,,,
566,10/12/19 10:00:00 AM,18.045,,,,,
567,10/12/19 10:05:00 AM,17.950,,,,,
568,10/12/19 10:10:00 AM,18.045,,,,,
569,10/12/19 10:15:00 AM,17.950,,,,,
570,10/12/19 10:20:00 AM,17.950,,,,,
571,10/12/19 10:25:00 AM,17.950,,,,,
572,10/12/19 10:30:00 AM,17.950,,,,,
573,10/12/19 10:35:00 AM,17.950,,,,,
574,10/12/19 10:40:00 AM,17.950,,,,,
575,10/12/19 10:45:00 AM,17.950,,,,,
576,10/12/19 10:50:00 AM,17.950,,,,,
577,10/12/19 10:55:00 AM,17.950,,,,,
578,10/12/19 11:00:00 AM,17.950,,,,,
579,10/12/19 11:05:00 AM,17.855,,,,,
580,10/12/19 11:10:00 AM,17.855,,,,,
581,10/12/19 11:15:00 AM,17.950,,,,,
582,10/12/19 11:20:00 AM,17.950,,,,,
583,10/12/19 11:25:00 AM,17.950,,,,,
584,10/12/19 11:30:00 AM,17.950,,,,,
585,10/12/19 11:35:00 AM,17.950,,,,,
586,10/12/19 11:40:00 AM,17.950,,,,,
587,10/12/19 11:45:00 AM,17.950,,,,,
588,10/12/19 11:50:00 AM,17.950,,,,,
589,10/12/19 11:55:00 AM,17.950,,,,,
590,10/12/19 12:00:00 PM,17.950,,,,,
591,10/12/19 12:05:00 PM,17.950,,,,,
592,10/12/19 12:10:00 PM,18.045,,,,,
593,10/12/19 12:15:00 PM,18.045,,,,,
594,10/12/19 12:20:00 PM,18.045,,,,,
595,10/12/19 12:25:00 PM,18.045,,,,,
596,10/12/19 12:30:00 PM,18.045,,,,,
597,10/12/19 12:35:00 PM,18.045,,,,,
598,10/12/19 12:40:00 PM,18.045,,,,,
599,10/12/19 12:45:00 PM,18.045,,,,,
600,10/12/19 12:50:00 PM,18.045,,,,,
601,10/12/19 12:55:00 PM,18.045,,,,,
602,10/12/19 01:00:00 PM,18.045,,,,,
603,10/12/19 01:05:00 PM,18.045,,,,,
604,10/12/19 01:10:00 PM,18.045,,,,,
605,10/12/19 01:15:00 PM,18.045,,,,,
606,10/12/19 01:20:00 PM,18.045,,,,,
607,10/12/19 01:25:00 PM,18.045,,,,,
608,10/12/19 01:30:00 PM,18.140,,,,,
609,10/12/19 01:35:00 PM,18.236,,,,,
610,10/12/19 01:40:00 PM,18.331,,,,,
611,10/12/19 01:45:00 PM,18.426,,,,,
612,10/12/19 01:50:00 PM,18.521,,,,,
613,10/12/19 01:55:00 PM,18.616,,,,,
614,10/12/19 02:00:00 PM,18.711,,,,,
615,10/12/19 02:05:00 PM,18.806,,,,,
616,10/12/19 02:10:00 PM,18.806,,,,,
617,10/12/19 02:15:00 PM,18.901,,,,,
618,10/12/19 02:20:00 PM,18.901,,,,,
619,10/12/19 02:25:00 PM,18.996,,,,,
620,10/12/19 02:30:00 PM,18.996,,,,,
621,10/12/19 02:35:00 PM,18.996,,,,,
622,10/12/19 02:40:00 PM,18.996,,,,,
623,10/12/19 02:45:00 PM,18.901,,,,,
624,10/12/19 02:50:00 PM,18.901,,,,,
625,10/12/19 02:55:00 PM,18.901,,,,,
626,10/12/19 03:00:00 PM,18.901,,,,,
627,10/12/19 03:05:00 PM,18.996,,,,,
628,10/12/19 03:10:00 PM,18.996,,,,,
629,10/12/19 03:15:00 PM,19.092,,,,,
630,10/12/19 03:20:00 PM,19.092,,,,,
631,10/12/19 03:25:00 PM,19.092,,,,,
632,10/12/19 03:30:00 PM,18.996,,,,,
633,10/12/19 03:35:00 PM,18.996,,,,,
634,10/12/19 03:40:00 PM,18.996,,,,,
635,10/12/19 03:45:00 PM,18.996,,,,,
636,10/12/19 03:50:00 PM,18.996,,,,,
637,10/12/19 03:55:00 PM,18.996,,,,,
638,10/12/19 04:00:00 PM,18.996,,,,,
639,10/12/19 04:05:00 PM,18.996,,,,,
640,10/12/19 04:10:00 PM,18.996,,,,,
641,10/12/19 04:15:00 PM,18.996,,,,,
642,10/12/19 04:20:00 PM,18.996,,,,,
643,10/12/19 04:25:00 PM,18.901,,,,,
644,10/12/19 04:30:00 PM,18.901,,,,,
645,10/12/19 04:35:00 PM,18.901,,,,,
646,10/12/19 04:40:00 PM,18.901,,,,,
647,10/12/19 04:45:00 PM,18.806,,,,,
648,10/12/19 04:50:00 PM,18.806,,,,,
649,10/12/19 04:55:00 PM,18.806,,,,,
650,10/12/19 05:00:00 PM,18.806,,,,,
651,10/12/19 05:05:00 PM,18.806,,,,,
652,10/12/19 05:10:00 PM,18.806,,,,,
653,10/12/19 05:15:00 PM,18.711,,,,,
654,10/12/19 05:20:00 PM,18.711,,,,,
655,10/12/19 05:25:00 PM,18.711,,,,,
656,10/12/19 05:30:00 PM,18.711,,,,,
657,10/12/19 05:35:00 PM,18.711,,,,,
658,10/12/19 05:40:00 PM,18.711,,,,,
659,10/12/19 05:45:00 PM,18.711,,,,,
660,10/12/19 05:50:00 PM,18.711,,,,,
661,10/12/19 05:55:00 PM,18.616,,,,,
662,10/12/19 06:00:00 PM,18.616,,,,,
663,10/12/19 06:05:00 PM,18.616,,,,,
664,10/12/19 06:10:00 PM,18.616,,,,,
665,10/12/19 06:15:00 PM,18.616,,,,,
666,10/12/19 06:20:00 PM,18.616,,,,,
667,10/12/19 06:25:00 PM,18.616,,,,,
668,10/12/19 06:30:00 PM,18.711,,,,,
669,10/12/19 06:35:00 PM,18.806,,,,,
670,10/12/19 06:40:00 PM,18.806,,,,,
671,10/12/19 06:45:00 PM,18.806,,,,,
672,10/12/19 06:50:00 PM,18.901,,,,,
673,10/12/19 06:55:00 PM,18.996,,,,,
674,10/12/19 07:00:00 PM,19.092,,,,,
675,10/12/19 07:05:00 PM,19.092,,,,,
676,10/12/19 07:10:00 PM,19.092,,,,,
677,10/12/19 07:15:00 PM,19.092,,,,,
678,10/12/19 07:20:00 PM,19.092,,,,,
679,10/12/19 07:25:00 PM,19.092,,,,,
680,10/12/19 07:30:00 PM,19.092,,,,,
681,10/12/19 07:35:00 PM,19.092,,,,,
682,10/12/19 07:40:00 PM,19.092,,,,,
683,10/12/19 07:45:00 PM,19.092,,,,,
684,10/12/19 07:50:00 PM,18.996,,,,,
685,10/12/19 07:55:00 PM,18.996,,,,,
686,10/12/19 08:00:00 PM,18.996,,,,,
687,10/12/19 08:05:00 PM,18.996,,,,,
688,10/12/19 08:10:00 PM,18.996,,,,,
689,10/12/19 08:15:00 PM,18.996,,,,,
690,10/12/19 08:20:00 PM,18.996,,,,,
691,10/12/19 08:25:00 PM,18.996,,,,,
692,10/12/19 08:30:00 PM,18.996,,,,,
693,10/12/19 08:35:00 PM,18.996,,,,,
694,10/12/19 08:40:00 PM,18.901,,,,,
695,10/12/19 08:45:00 PM,18.806,,,,,
696,10/12/19 08:50:00 PM,18.806,,,,,
697,10/12/19 08:55:00 PM,18.806,,,,,
698,10/12/19 09:00:00 PM,18.806,,,,,
699,10/12/19 09:05:00 PM,18.806,,,,,
700,10/12/19 09:10:00 PM,18.806,,,,,
701,10/12/19 09:15:00 PM,18.806,,,,,
702,10/12/19 09:20:00 PM,18.901,,,,,
703,10/12/19 09:25:00 PM,19.092,,,,,
704,10/12/19 09:30:00 PM,19.377,,,,,
705,10/12/19 09:35:00 PM,19.567,,,,,
706,10/12/19 09:40:00 PM,19.662,,,,,
707,10/12/19 09:45:00 PM,19.662,,,,,
708,10/12/19 09:50:00 PM,19.758,,,,,
709,10/12/19 09:55:00 PM,19.662,,,,,
710,10/12/19 10:00:00 PM,19.758,,,,,
711,10/12/19 10:05:00 PM,19.758,,,,,
712,10/12/19 10:10:00 PM,19.662,,,,,
713,10/12/19 10:15:00 PM,19.662,,,,,
714,10/12/19 10:20:00 PM,19.567,,,,,
715,10/12/19 10:25:00 PM,19.567,,,,,
716,10/12/19 10:30:00 PM,19.567,,,,,
717,10/12/19 10:35:00 PM,19.472,,,,,
718,10/12/19 10:40:00 PM,19.472,,,,,
719,10/12/19 10:45:00 PM,19.377,,,,,
720,10/12/19 10:50:00 PM,19.282,,,,,
721,10/12/19 10:55:00 PM,19.187,,,,,
722,10/12/19 11:00:00 PM,19.092,,,,,
723,10/12/19 11:05:00 PM,18.996,,,,,
724,10/12/19 11:10:00 PM,18.901,,,,,
725,10/12/19 11:15:00 PM,18.901,,,,,
726,10/12/19 11:20:00 PM,18.806,,,,,
727,10/12/19 11:25:00 PM,18.806,,,,,
728,10/12/19 11:30:00 PM,18.711,,,,,
729,10/12/19 11:35:00 PM,18.711,,,,,
730,10/12/19 11:40:00 PM,18.616,,,,,
731,10/12/19 11:45:00 PM,18.616,,,,,
732,10/12/19 11:50:00 PM,18.521,,,,,
733,10/12/19 11:55:00 PM,18.521,,,,,
734,10/13/19 12:00:00 AM,18.521,,,,,
735,10/13/19 12:05:00 AM,18.521,,,,,
736,10/13/19 12:10:00 AM,18.426,,,,,
737,10/13/19 12:15:00 AM,18.426,,,,,
738,10/13/19 12:20:00 AM,18.426,,,,,
739,10/13/19 12:25:00 AM,18.426,,,,,
740,10/13/19 12:30:00 AM,18.331,,,,,
741,10/13/19 12:35:00 AM,18.331,,,,,
742,10/13/19 12:40:00 AM,18.331,,,,,
743,10/13/19 12:45:00 AM,18.331,,,,,
744,10/13/19 12:50:00 AM,18.331,,,,,
745,10/13/19 12:55:00 AM,18.236,,,,,
746,10/13/19 01:00:00 AM,18.236,,,,,
747,10/13/19 01:05:00 AM,18.236,,,,,
748,10/13/19 01:10:00 AM,18.236,,,,,
749,10/13/19 01:15:00 AM,18.236,,,,,
750,10/13/19 01:20:00 AM,18.140,,,,,
751,10/13/19 01:25:00 AM,18.140,,,,,
752,10/13/19 01:30:00 AM,18.140,,,,,
753,10/13/19 01:35:00 AM,18.140,,,,,
754,10/13/19 01:40:00 AM,18.140,,,,,
755,10/13/19 01:45:00 AM,18.140,,,,,
756,10/13/19 01:50:00 AM,18.140,,,,,
757,10/13/19 01:55:00 AM,18.140,,,,,
758,10/13/19 02:00:00 AM,18.140,,,,,
759,10/13/19 02:05:00 AM,18.045,,,,,
760,10/13/19 02:10:00 AM,18.045,,,,,
761,10/13/19 02:15:00 AM,18.045,,,,,
762,10/13/19 02:20:00 AM,18.045,,,,,
763,10/13/19 02:25:00 AM,18.045,,,,,
764,10/13/19 02:30:00 AM,18.045,,,,,
765,10/13/19 02:35:00 AM,18.045,,,,,
766,10/13/19 02:40:00 AM,18.045,,,,,
767,10/13/19 02:45:00 AM,18.045,,,,,
768,10/13/19 02:50:00 AM,18.045,,,,,
769,10/13/19 02:55:00 AM,17.950,,,,,
770,10/13/19 03:00:00 AM,17.950,,,,,
771,10/13/19 03:05:00 AM,17.950,,,,,
772,10/13/19 03:10:00 AM,17.950,,,,,
773,10/13/19 03:15:00 AM,17.950,,,,,
774,10/13/19 03:20:00 AM,17.950,,,,,
775,10/13/19 03:25:00 AM,17.950,,,,,
776,10/13/19 03:30:00 AM,17.950,,,,,
777,10/13/19 03:35:00 AM,17.950,,,,,
778,10/13/19 03:40:00 AM,17.950,,,,,
779,10/13/19 03:45:00 AM,17.950,,,,,
780,10/13/19 03:50:00 AM,17.855,,,,,
781,10/13/19 03:55:00 AM,17.855,,,,,
782,10/13/19 04:00:00 AM,17.855,,,,,
783,10/13/19 04:05:00 AM,17.855,,,,,
784,10/13/19 04:10:00 AM,17.855,,,,,
785,10/13/19 04:15:00 AM,17.855,,,,,
786,10/13/19 04:20:00 AM,17.855,,,,,
787,10/13/19 04:25:00 AM,17.855,,,,,
788,10/13/19 04:30:00 AM,17.855,,,,,
789,10/13/19 04:35:00 AM,17.855,,,,,
790,10/13/19 04:40:00 AM,17.855,,,,,
791,10/13/19 04:45:00 AM,17.855,,,,,
792,10/13/19 04:50:00 AM,17.855,,,,,
793,10/13/19 04:55:00 AM,17.855,,,,,
794,10/13/19 05:00:00 AM,17.760,,,,,
795,10/13/19 05:05:00 AM,17.760,,,,,
796,10/13/19 05:10:00 AM,17.760,,,,,
797,10/13/19 05:15:00 AM,17.760,,,,,
798,10/13/19 05:20:00 AM,17.760,,,,,
799,10/13/19 05:25:00 AM,17.760,,,,,
800,10/13/19 05:30:00 AM,17.760,,,,,
801,10/13/19 05:35:00 AM,17.760,,,,,
802,10/13/19 05:40:00 AM,17.760,,,,,
803,10/13/19 05:45:00 AM,17.760,,,,,
804,10/13/19 05:50:00 AM,17.760,,,,,
805,10/13/19 05:55:00 AM,17.665,,,,,
806,10/13/19 06:00:00 AM,17.665,,,,,
807,10/13/19 06:05:00 AM,17.665,,,,,
808,10/13/19 06:10:00 AM,17.760,,,,,
809,10/13/19 06:15:00 AM,18.045,,,,,
810,10/13/19 06:20:00 AM,18.331,,,,,
811,10/13/19 06:25:00 AM,18.711,,,,,
812,10/13/19 06:30:00 AM,18.996,,,,,
813,10/13/19 06:35:00 AM,19.282,,,,,
814,10/13/19 06:40:00 AM,19.472,,,,,
815,10/13/19 06:45:00 AM,19.662,,,,,
816,10/13/19 06:50:00 AM,19.758,,,,,
817,10/13/19 06:55:00 AM,19.758,,,,,
818,10/13/19 07:00:00 AM,19.758,,,,,
819,10/13/19 07:05:00 AM,19.662,,,,,
820,10/13/19 07:10:00 AM,19.662,,,,,
821,10/13/19 07:15:00 AM,19.567,,,,,
822,10/13/19 07:20:00 AM,19.472,,,,,
823,10/13/19 07:25:00 AM,19.377,,,,,
824,10/13/19 07:30:00 AM,19.282,,,,,
825,10/13/19 07:35:00 AM,19.187,,,,,
826,10/13/19 07:40:00 AM,19.187,,,,,
827,10/13/19 07:45:00 AM,19.187,,,,,
828,10/13/19 07:50:00 AM,19.377,,,,,
829,10/13/19 07:55:00 AM,19.472,,,,,
830,10/13/19 08:00:00 AM,19.567,,,,,
831,10/13/19 08:05:00 AM,19.567,,,,,
832,10/13/19 08:10:00 AM,19.567,,,,,
833,10/13/19 08:15:00 AM,19.472,,,,,
834,10/13/19 08:20:00 AM,19.472,,,,,
835,10/13/19 08:25:00 AM,19.377,,,,,
836,10/13/19 08:30:00 AM,19.377,,,,,
837,10/13/19 08:35:00 AM,19.377,,,,,
838,10/13/19 08:40:00 AM,19.282,,,,,
839,10/13/19 08:45:00 AM,19.187,,,,,
840,10/13/19 08:50:00 AM,19.187,,,,,
841,10/13/19 08:55:00 AM,19.092,,,,,
842,10/13/19 09:00:00 AM,18.996,,,,,
843,10/13/19 09:05:00 AM,18.996,,,,,
844,10/13/19 09:10:00 AM,18.996,,,,,
845,10/13/19 09:15:00 AM,18.996,,,,,
846,10/13/19 09:20:00 AM,18.996,,,,,
847,10/13/19 09:25:00 AM,19.092,,,,,
848,10/13/19 09:30:00 AM,19.092,,,,,
849,10/13/19 09:35:00 AM,19.092,,,,,
850,10/13/19 09:40:00 AM,18.996,,,,,
851,10/13/19 09:45:00 AM,18.996,,,,,
852,10/13/19 09:50:00 AM,18.901,,,,,
853,10/13/19 09:55:00 AM,18.806,,,,,
854,10/13/19 10:00:00 AM,18.806,,,,,
855,10/13/19 10:05:00 AM,18.806,,,,,
856,10/13/19 10:10:00 AM,18.711,,,,,
857,10/13/19 10:15:00 AM,18.711,,,,,
858,10/13/19 10:20:00 AM,18.711,,,,,
859,10/13/19 10:25:00 AM,18.616,,,,,
860,10/13/19 10:30:00 AM,18.616,,,,,
861,10/13/19 10:35:00 AM,18.616,,,,,
862,10/13/19 10:40:00 AM,18.616,,,,,
863,10/13/19 10:45:00 AM,18.616,,,,,
864,10/13/19 10:50:00 AM,18.521,,,,,
865,10/13/19 10:55:00 AM,18.521,,,,,
866,10/13/19 11:00:00 AM,18.521,,,,,
867,10/13/19 11:05:00 AM,18.426,,,,,
868,10/13/19 11:10:00 AM,18.426,,,,,
869,10/13/19 11:15:00 AM,18.426,,,,,
870,10/13/19 11:20:00 AM,18.426,,,,,
871,10/13/19 11:25:00 AM,18.426,,,,,
872,10/13/19 11:30:00 AM,18.426,,,,,
873,10/13/19 11:35:00 AM,18.426,,,,,
874,10/13/19 11:40:00 AM,18.331,,,,,
875,10/13/19 11:45:00 AM,18.331,,,,,
876,10/13/19 11:50:00 AM,18.331,,,,,
877,10/13/19 11:55:00 AM,18.426,,,,,
878,10/13/19 12:00:00 PM,18.426,,,,,
879,10/13/19 12:05:00 PM,18.426,,,,,
880,10/13/19 12:10:00 PM,18.426,,,,,
881,10/13/19 12:15:00 PM,18.426,,,,,
882,10/13/19 12:20:00 PM,18.426,,,,,
883,10/13/19 12:25:00 PM,18.426,,,,,
884,10/13/19 12:30:00 PM,18.426,,,,,
885,10/13/19 12:35:00 PM,18.426,,,,,
886,10/13/19 12:40:00 PM,18.426,,,,,
887,10/13/19 12:45:00 PM,18.426,,,,,
888,10/13/19 12:50:00 PM,18.331,,,,,
889,10/13/19 12:55:00 PM,18.331,,,,,
890,10/13/19 01:00:00 PM,18.331,,,,,
891,10/13/19 01:05:00 PM,18.236,,,,,
892,10/13/19 01:10:00 PM,18.236,,,,,
893,10/13/19 01:15:00 PM,18.236,,,,,
894,10/13/19 01:20:00 PM,18.236,,,,,
895,10/13/19 01:25:00 PM,18.140,,,,,
896,10/13/19 01:30:00 PM,18.140,,,,,
897,10/13/19 01:35:00 PM,18.236,,,,,
898,10/13/19 01:40:00 PM,18.236,,,,,
899,10/13/19 01:45:00 PM,18.236,,,,,
900,10/13/19 01:50:00 PM,18.236,,,,,
901,10/13/19 01:55:00 PM,18.236,,,,,
902,10/13/19 02:00:00 PM,18.236,,,,,
903,10/13/19 02:05:00 PM,18.236,,,,,
904,10/13/19 02:10:00 PM,18.236,,,,,
905,10/13/19 02:15:00 PM,18.236,,,,,
906,10/13/19 02:20:00 PM,18.236,,,,,
907,10/13/19 02:25:00 PM,18.236,,,,,
908,10/13/19 02:30:00 PM,18.140,,,,,
909,10/13/19 02:35:00 PM,18.140,,,,,
910,10/13/19 02:40:00 PM,18.140,,,,,
911,10/13/19 02:45:00 PM,18.140,,,,,
912,10/13/19 02:50:00 PM,18.140,,,,,
913,10/13/19 02:55:00 PM,18.140,,,,,
914,10/13/19 03:00:00 PM,18.140,,,,,
915,10/13/19 03:05:00 PM,18.140,,,,,
916,10/13/19 03:10:00 PM,18.140,,,,,
917,10/13/19 03:15:00 PM,18.140,,,,,
918,10/13/19 03:20:00 PM,18.140,,,,,
919,10/13/19 03:25:00 PM,18.236,,,,,
920,10/13/19 03:30:00 PM,18.236,,,,,
921,10/13/19 03:35:00 PM,18.331,,,,,
922,10/13/19 03:40:00 PM,18.426,,,,,
923,10/13/19 03:45:00 PM,18.426,,,,,
924,10/13/19 03:50:00 PM,18.426,,,,,
925,10/13/19 03:55:00 PM,18.331,,,,,
926,10/13/19 04:00:00 PM,18.331,,,,,
927,10/13/19 04:05:00 PM,18.331,,,,,
928,10/13/19 04:10:00 PM,18.426,,,,,
929,10/13/19 04:15:00 PM,18.331,,,,,
930,10/13/19 04:20:00 PM,18.331,,,,,
931,10/13/19 04:25:00 PM,18.331,,,,,
932,10/13/19 04:30:00 PM,18.236,,,,,
933,10/13/19 04:35:00 PM,18.236,,,,,
934,10/13/19 04:40:00 PM,18.236,,,,,
935,10/13/19 04:45:00 PM,18.140,,,,,
936,10/13/19 04:50:00 PM,18.140,,,,,
937,10/13/19 04:55:00 PM,18.045,,,,,
938,10/13/19 05:00:00 PM,18.045,,,,,
939,10/13/19 05:05:00 PM,18.045,,,,,
940,10/13/19 05:10:00 PM,17.950,,,,,
941,10/13/19 05:15:00 PM,17.950,,,,,
942,10/13/19 05:20:00 PM,18.045,,,,,
943,10/13/19 05:25:00 PM,18.331,,,,,
944,10/13/19 05:30:00 PM,18.521,,,,,
945,10/13/19 05:35:00 PM,18.711,,,,,
946,10/13/19 05:40:00 PM,18.806,,,,,
947,10/13/19 05:45:00 PM,18.806,,,,,
948,10/13/19 05:50:00 PM,18.806,,,,,
949,10/13/19 05:55:00 PM,18.806,,,,,
950,10/13/19 06:00:00 PM,18.806,,,,,
951,10/13/19 06:05:00 PM,18.806,,,,,
952,10/13/19 06:10:00 PM,18.901,,,,,
953,10/13/19 06:15:00 PM,18.901,,,,,
954,10/13/19 06:20:00 PM,18.996,,,,,
955,10/13/19 06:25:00 PM,19.187,,,,,
956,10/13/19 06:30:00 PM,19.282,,,,,
957,10/13/19 06:35:00 PM,19.377,,,,,
958,10/13/19 06:40:00 PM,19.472,,,,,
959,10/13/19 06:45:00 PM,19.567,,,,,
960,10/13/19 06:50:00 PM,19.472,,,,,
961,10/13/19 06:55:00 PM,19.472,,,,,
962,10/13/19 07:00:00 PM,19.377,,,,,
963,10/13/19 07:05:00 PM,19.377,,,,,
964,10/13/19 07:10:00 PM,19.282,,,,,
965,10/13/19 07:15:00 PM,19.187,,,,,
966,10/13/19 07:20:00 PM,19.187,,,,,
967,10/13/19 07:25:00 PM,19.187,,,,,
968,10/13/19 07:30:00 PM,19.092,,,,,
969,10/13/19 07:35:00 PM,19.092,,,,,
970,10/13/19 07:40:00 PM,19.092,,,,,
971,10/13/19 07:45:00 PM,19.092,,,,,
972,10/13/19 07:50:00 PM,19.092,,,,,
973,10/13/19 07:55:00 PM,19.092,,,,,
974,10/13/19 08:00:00 PM,18.996,,,,,
975,10/13/19 08:05:00 PM,18.996,,,,,
976,10/13/19 08:10:00 PM,18.996,,,,,
977,10/13/19 08:15:00 PM,18.996,,,,,
978,10/13/19 08:20:00 PM,18.996,,,,,
979,10/13/19 08:25:00 PM,18.996,,,,,
980,10/13/19 08:30:00 PM,18.996,,,,,
981,10/13/19 08:35:00 PM,18.996,,,,,
982,10/13/19 08:40:00 PM,18.996,,,,,
983,10/13/19 08:45:00 PM,18.996,,,,,
984,10/13/19 08:50:00 PM,19.092,,,,,
985,10/13/19 08:55:00 PM,19.092,,,,,
986,10/13/19 09:00:00 PM,19.187,,,,,
987,10/13/19 09:05:00 PM,19.187,,,,,
988,10/13/19 09:10:00 PM,19.187,,,,,
989,10/13/19 09:15:00 PM,19.187,,,,,
990,10/13/19 09:20:00 PM,19.187,,,,,
991,10/13/19 09:25:00 PM,19.092,,,,,
992,10/13/19 09:30:00 PM,18.996,,,,,
993,10/13/19 09:35:00 PM,18.996,,,,,
994,10/13/19 09:40:00 PM,18.996,,,,,
995,10/13/19 09:45:00 PM,18.901,,,,,
996,10/13/19 09:50:00 PM,18.806,,,,,
997,10/13/19 09:55:00 PM,18.711,,,,,
998,10/13/19 10:00:00 PM,18.616,,,,,
999,10/13/19 10:05:00 PM,18.521,,,,,
1000,10/13/19 10:10:00 PM,18.521,,,,,
1001,10/13/19 10:15:00 PM,18.426,,,,,
1002,10/13/19 10:20:00 PM,18.426,,,,,
1003,10/13/19 10:25:00 PM,18.331,,,,,
1004,10/13/19 10:30:00 PM,18.331,,,,,
1005,10/13/19 10:35:00 PM,18.331,,,,,
1006,10/13/19 10:40:00 PM,18.331,,,,,
1007,10/13/19 10:45:00 PM,18.331,,,,,
1008,10/13/19 10:50:00 PM,18.331,,,,,
1009,10/13/19 10:55:00 PM,18.331,,,,,
1010,10/13/19 11:00:00 PM,18.236,,,,,
1011,10/13/19 11:05:00 PM,18.236,,,,,
1012,10/13/19 11:10:00 PM,18.236,,,,,
1013,10/13/19 11:15:00 PM,18.236,,,,,
1014,10/13/19 11:20:00 PM,18.140,,,,,
1015,10/13/19 11:25:00 PM,18.140,,,,,
1016,10/13/19 11:30:00 PM,18.140,,,,,
1017,10/13/19 11:35:00 PM,18.140,,,,,
1018,10/13/19 11:40:00 PM,18.140,,,,,
1019,10/13/19 11:45:00 PM,18.045,,,,,
1020,10/13/19 11:50:00 PM,18.045,,,,,
1021,10/13/19 11:55:00 PM,18.045,,,,,
1022,10/14/19 12:00:00 AM,18.045,,,,,
1023,10/14/19 12:05:00 AM,18.045,,,,,
1024,10/14/19 12:10:00 AM,18.045,,,,,
1025,10/14/19 12:15:00 AM,17.950,,,,,
1026,10/14/19 12:20:00 AM,17.950,,,,,
1027,10/14/19 12:25:00 AM,17.950,,,,,
1028,10/14/19 12:30:00 AM,17.950,,,,,
1029,10/14/19 12:35:00 AM,17.950,,,,,
1030,10/14/19 12:40:00 AM,17.950,,,,,
1031,10/14/19 12:45:00 AM,17.855,,,,,
1032,10/14/19 12:50:00 AM,17.855,,,,,
1033,10/14/19 12:55:00 AM,17.855,,,,,
1034,10/14/19 01:00:00 AM,17.855,,,,,
1035,10/14/19 01:05:00 AM,17.855,,,,,
1036,10/14/19 01:10:00 AM,17.855,,,,,
1037,10/14/19 01:15:00 AM,17.760,,,,,
1038,10/14/19 01:20:00 AM,17.760,,,,,
1039,10/14/19 01:25:00 AM,17.760,,,,,
1040,10/14/19 01:30:00 AM,17.760,,,,,
1041,10/14/19 01:35:00 AM,17.760,,,,,
1042,10/14/19 01:40:00 AM,17.760,,,,,
1043,10/14/19 01:45:00 AM,17.760,,,,,
1044,10/14/19 01:50:00 AM,17.665,,,,,
1045,10/14/19 01:55:00 AM,17.665,,,,,
1046,10/14/19 02:00:00 AM,17.665,,,,,
1047,10/14/19 02:05:00 AM,17.665,,,,,
1048,10/14/19 02:10:00 AM,17.665,,,,,
1049,10/14/19 02:15:00 AM,17.665,,,,,
1050,10/14/19 02:20:00 AM,17.665,,,,,
1051,10/14/19 02:25:00 AM,17.665,,,,,
1052,10/14/19 02:30:00 AM,17.570,,,,,
1053,10/14/19 02:35:00 AM,17.570,,,,,
1054,10/14/19 02:40:00 AM,17.570,,,,,
1055,10/14/19 02:45:00 AM,17.570,,,,,
1056,10/14/19 02:50:00 AM,17.570,,,,,
1057,10/14/19 02:55:00 AM,17.570,,,,,
1058,10/14/19 03:00:00 AM,17.570,,,,,
1059,10/14/19 03:05:00 AM,17.570,,,,,
1060,10/14/19 03:10:00 AM,17.475,,,,,
1061,10/14/19 03:15:00 AM,17.475,,,,,
